,algo,startNode/endNode,budget,userID,totalPOI,totalCost,totalProfit,totalInterest,reachEndNode,totalPopInt,maxInterest,minInterest,tour,cluster,groupID
958,clusterOnce,3,142.42489560826084,56949082@N00,4,325.2724940777156,2.9674070497344283,0.01057043921997453,True,1.4889887444772014,0.01057043921997453,0.0,3-28-22-3-11-3-21-3,random,3.0
959,clusterOnce,3,142.42489560826084,34405262@N04,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-28-22-3-11-3-21-3,random,3.0
960,clusterOnce,3,142.42489560826084,85397023@N00,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-22-28-3-11-3-21-3,random,4.0
961,clusterOnce,3,142.42489560826084,12641532@N00,4,325.2724940777156,2.9674070497344283,0.11405835543766533,True,1.5407327025860469,0.11405835543766533,0.0,3-22-28-3-11-3-21-3,random,4.0
962,clusterOnce,3,142.42489560826084,40689227@N00,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
963,clusterOnce,3,142.42489560826084,42776905@N00,4,325.2724940777156,2.9674070497344283,2.1122237569060776,True,2.5398154033202527,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
964,clusterOnce,3,142.42489560826084,98222757@N02,4,325.2724940777156,2.9674070497344283,1.2483870967741937,True,2.107897073254311,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
965,clusterOnce,3,142.42489560826084,40230716@N03,4,325.2724940777156,2.9674070497344283,0.026912442396313407,True,1.4971597460653707,0.026912442396313407,0.0,3-22-28-3-11-3-21-3,random,4.0
966,clusterOnce,3,142.42489560826084,14878709@N00,4,325.2724940777156,2.9674070497344283,1.1677555726364335,True,2.067581311185431,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
967,clusterOnce,3,142.42489560826084,51035729697@N01,4,325.2724940777156,2.9674070497344283,0.16965085049239043,True,1.5685289501134094,0.09534467323187115,0.0,3-22-28-3-11-3-21-3,random,4.0
968,clusterOnce,3,142.42489560826084,35237095202@N01,4,325.2724940777156,2.9674070497344283,2.0,True,2.483703524867214,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
969,clusterOnce,3,142.42489560826084,47614548@N00,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-22-28-3-11-3-21-3,random,4.0
970,clusterOnce,3,142.42489560826084,36404721@N00,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-22-28-3-11-3-21-3,random,4.0
971,clusterOnce,3,142.42489560826084,14351900@N00,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
972,clusterOnce,3,142.42489560826084,29593526@N07,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-22-28-3-11-3-21-3,random,4.0
973,clusterOnce,3,142.42489560826084,28157992@N03,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
974,clusterOnce,3,142.42489560826084,7281367@N03,4,325.2724940777156,2.9674070497344283,2.0,True,2.483703524867214,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
975,clusterOnce,3,142.42489560826084,7680826@N04,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-22-28-3-11-3-21-3,random,4.0
976,clusterOnce,3,142.42489560826084,14678786@N00,4,325.2724940777156,2.9674070497344283,2.0,True,2.483703524867214,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
977,clusterOnce,3,142.42489560826084,8086976@N02,4,325.2724940777156,2.9674070497344283,1.7378803075894345,True,2.3526436786619316,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
978,clusterOnce,3,142.42489560826084,30624156@N00,4,325.2724940777156,2.9674070497344283,4.482732511672908,True,3.7250697807036683,1.0,0.3479157026879244,3-22-28-3-11-3-21-3,random,4.0
979,clusterOnce,3,142.42489560826084,66907518@N00,4,325.2724940777156,2.9674070497344283,3.0,True,2.983703524867214,1.0,0.0,3-22-28-3-11-3-21-3,random,4.0
980,clusterOnce,3,142.42489560826084,57412095@N05,4,325.2724940777156,2.9674070497344283,2.591836734693876,True,2.779621892214152,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
981,clusterOnce,3,142.42489560826084,71423916@N00,4,325.2724940777156,2.9674070497344283,2.0,True,2.483703524867214,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
982,clusterOnce,3,142.42489560826084,35142635@N05,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
983,clusterOnce,3,142.42489560826084,65320201@N03,4,325.2724940777156,2.9674070497344283,0.0,True,1.4837035248672141,0.0,0.0,3-22-28-3-11-3-21-3,random,5.0
984,clusterOnce,3,142.42489560826084,29352917@N00,4,325.2724940777156,2.9674070497344283,1.156402633255468,True,2.061904841494948,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
985,clusterOnce,3,142.42489560826084,17559979@N00,4,325.2724940777156,2.9674070497344283,1.0,True,1.9837035248672141,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
986,clusterOnce,3,142.42489560826084,63327475@N02,4,325.2724940777156,2.9674070497344283,1.2120253164556962,True,2.0897161830950624,1.0,0.0,3-22-28-3-11-3-21-3,random,5.0
987,clusterOnce,3,142.42489560826084,69367147@N00,4,325.2724940777156,2.9674070497344283,0.04663212435233164,True,1.50701958704338,0.02331606217616582,0.0,3-22-28-3-11-3-21-3,random,5.0
