,algo,startNode/endNode,budget,userID,totalPOI,totalCost,totalProfit,totalInterest,reachEndNode,totalPopInt,maxInterest,minInterest,tour,cluster,groupID
88,clusterOnce,7,163.51700954486938,7733020@N03,7,624.435606389711,4.926846933848382,0.0003813155386081983,True,2.4636141246934953,0.0003813155386081983,0.0,7-21-22-7-11-7-6-23-7,random,5.0
89,clusterOnce,7,163.51700954486938,81076746@N00,7,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
90,clusterOnce,7,163.51700954486938,77112637@N00,7,624.435606389711,4.926846933848382,2.0122785377887418,True,3.469562735818562,1.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
91,clusterOnce,7,163.51700954486938,14351900@N00,7,624.435606389711,4.926846933848382,5.058202567760342,True,4.992524750804362,1.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
92,clusterOnce,7,163.51700954486938,12874594@N08,7,624.435606389711,4.926846933848382,5.820131442407465,True,5.373489188127923,1.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
93,clusterOnce,7,163.51700954486938,33228691@N00,7,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
94,clusterOnce,7,163.51700954486938,93741870@N00,7,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
95,clusterOnce,7,163.51700954486938,15273063@N00,7,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
96,clusterOnce,7,163.51700954486938,37449305@N07,7,624.435606389711,4.926846933848382,0.405701754385965,True,2.6662743441171735,0.081140350877193,0.0,7-21-22-7-11-7-6-23-7,random,5.0
97,clusterOnce,7,163.51700954486938,25970113@N08,7,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
98,clusterOnce,7,163.51700954486938,53874606@N00,7,624.435606389711,4.926846933848382,1.1199421965317902,True,3.023394565190086,0.22398843930635803,0.0,7-21-22-7-11-7-6-23-7,random,5.0
99,clusterOnce,7,163.51700954486938,38102495@N00,7,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,random,5.0
100,ClusterPerDay,7,163.51700954486938,25561968@N00,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
101,ClusterPerDay,7,163.51700954486938,84800532@N02,5,624.435606389711,4.926846933848382,1.2647427854454205,True,3.0957948596469014,0.2529485570890841,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
102,ClusterPerDay,7,163.51700954486938,22292214@N00,5,621.6882516613715,5.060115886045389,1.489361702127661,True,3.2747387940865247,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
103,ClusterPerDay,7,163.51700954486938,86485258@N07,5,621.6882516613715,5.060115886045389,1.0,True,3.0300579430226944,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
104,ClusterPerDay,7,163.51700954486938,31671926@N00,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
105,ClusterPerDay,7,163.51700954486938,35764233@N00,5,621.6882516613715,5.060115886045389,1.1922074358622554,True,3.126161660953822,0.2651941281382899,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
106,ClusterPerDay,7,163.51700954486938,69874063@N00,5,621.6882516613715,5.060115886045389,2.0,True,3.5300579430226944,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
107,ClusterPerDay,7,163.51700954486938,98715075@N00,5,621.6882516613715,5.060115886045389,0.050401069518716535,True,2.555258477782053,0.04959893048128338,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
108,ClusterPerDay,7,163.51700954486938,25964835@N02,5,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
109,ClusterPerDay,7,163.51700954486938,64005175@N00,5,624.435606389711,4.926846933848382,5.053118264617952,True,4.9899825992331674,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
110,ClusterPerDay,7,163.51700954486938,41634302@N08,5,621.6882516613715,5.060115886045389,0.0,True,2.5300579430226944,0.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
111,ClusterPerDay,7,163.51700954486938,53346833@N00,5,621.6882516613715,5.060115886045389,1.2241835834068844,True,3.1421497347261367,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
112,ClusterPerDay,7,163.51700954486938,49689051@N00,5,621.6882516613715,5.060115886045389,1.0,True,3.0300579430226944,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
113,ClusterPerDay,7,163.51700954486938,10502709@N05,5,624.435606389711,4.926846933848382,5.215237534931601,True,5.071042234389992,1.0,0.33463744668333595,7-21-22-7-11-7-23-6-7,randomByDay,
114,ClusterPerDay,7,163.51700954486938,8070489@N02,5,624.435606389711,4.926846933848382,2.6370802919708036,True,3.7819636129095926,1.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
115,ClusterPerDay,7,163.51700954486938,74547255@N00,5,621.6882516613715,5.060115886045389,0.061106998930833115,True,2.560611442488111,0.020560901389916935,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
116,ClusterPerDay,7,163.51700954486938,99906907@N00,5,624.435606389711,4.926846933848382,5.283771904680006,True,5.105309419264194,1.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
117,ClusterPerDay,7,163.51700954486938,7159179@N03,5,624.435606389711,4.926846933848382,0.4037774779779386,True,2.6653122059131604,0.2018887389889693,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
118,ClusterPerDay,7,163.51700954486938,51465598@N02,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
119,ClusterPerDay,7,163.51700954486938,64085688@N00,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
120,ClusterPerDay,7,163.51700954486938,40689227@N00,5,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
121,ClusterPerDay,7,163.51700954486938,12925338@N07,5,621.6882516613715,5.060115886045389,1.0,True,3.0300579430226944,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
122,ClusterPerDay,7,163.51700954486938,20342758@N00,5,624.435606389711,4.926846933848382,4.21375288213753,True,4.570299907992956,1.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
123,ClusterPerDay,7,163.51700954486938,81076746@N00,5,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
124,ClusterPerDay,7,163.51700954486938,9492113@N02,5,621.6882516613715,5.060115886045389,1.0586490444185785,True,3.059382465231984,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
125,ClusterPerDay,7,163.51700954486938,37649829@N03,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
126,ClusterPerDay,7,163.51700954486938,38102495@N00,5,621.6882516613715,5.060115886045389,4.0,True,4.530057943022694,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
127,ClusterPerDay,7,163.51700954486938,22168167@N00,5,621.6882516613715,5.060115886045389,0.07979071288423806,True,2.5699532994648133,0.07979071288423806,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
128,ClusterPerDay,7,163.51700954486938,93741870@N00,5,621.6882516613715,5.060115886045389,1.0,True,3.0300579430226944,1.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
129,ClusterPerDay,7,163.51700954486938,8389569@N08,5,624.435606389711,4.926846933848382,2.0,True,3.463423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
130,ClusterPerDay,7,163.51700954486938,34427466731@N01,5,624.435606389711,4.926846933848382,1.559499888367939,True,3.2431734111081605,0.8070997990622899,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
131,ClusterPerDay,7,163.51700954486938,57958712@N00,5,624.435606389711,4.926846933848382,1.966120281657625,True,3.4464836077530037,1.0,0.03618838739466704,7-21-22-7-11-7-6-23-7,randomByDay,
132,ClusterPerDay,7,163.51700954486938,33228691@N00,5,624.435606389711,4.926846933848382,0.0,True,2.463423466924191,0.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
133,ClusterPerDay,7,163.51700954486938,52835300@N00,5,621.6882516613715,5.060115886045389,4.0,True,4.530057943022694,1.0,0.0,7-21-22-7-11-7-30-23-7,randomByDay,
134,ClusterPerDay,7,163.51700954486938,87085448@N00,5,624.435606389711,4.926846933848382,5.0,True,4.963423466924191,1.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
135,ClusterPerDay,7,163.51700954486938,49576181@N00,5,624.435606389711,4.926846933848382,1.0,True,2.963423466924191,1.0,0.0,7-21-22-7-11-7-23-6-7,randomByDay,
136,ClusterPerDay,7,163.51700954486938,35034347371@N01,5,624.435606389711,4.926846933848382,6.961676217765042,True,5.944261575806712,1.0,0.43714183381088634,7-21-22-7-11-7-6-23-7,randomByDay,
137,ClusterPerDay,7,163.51700954486938,21116747@N02,5,621.6882516613715,5.060115886045389,0.0,True,2.5300579430226944,0.0,0.0,7-21-22-7-11-7-23-30-7,randomByDay,
138,ClusterPerDay,7,163.51700954486938,89461633@N00,5,624.435606389711,4.926846933848382,1.0,True,2.963423466924191,1.0,0.0,7-21-22-7-11-7-6-23-7,randomByDay,
